EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
980113683,FIRST CHINESE CHURCH OF AMERICAN SAMOA,,PAGO PAGO AM 96799,SAMOA,,00000-0000,1606,03,9,7000,196311,1,10,036000000,5,01,,0,0,06,0,12,,,,,
980116396,FOMENTO EDUCATIONAL A C,,11000 MEXICO D F,MEXICO,,00000-0000,0000,03,3,1000,199203,2,04,911603149,1,01,201412,7,5,00,1,12,6622054,585340,,Q300,
980118943,FOUNDATION FOR EDUCATIONAL EXCHANGE BETWEEN CANADA & THE U S A,% DR MICHEAL HAWES EX DIR,K1R 1A4 OTTAWA ON,CANADA,,00000-0000,0000,03,3,1200,199202,4,15,040000000,1,01,201508,8,6,01,0,08,10711370,2825100,2825100,Q122,
980119947,COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANIZATION,,CANBERRA ACT 2602,AUSTRALIA,,00000-0000,0000,03,3,1000,199201,0,15,000000000,1,01,201506,6,6,01,0,06,2398183,1071159,1068852,,
980120261,WINDSOR FOUNDATION,% PAUL DYER,HALIFAX NS B3J 2P8,CANADA,,00000-0000,0000,03,3,1000,199201,2,04,998000000,1,01,201412,8,6,00,1,12,40586504,1096616,,,
980120704,CANADIAN STANDARDS ASSOCIATION,% TRACY WINDSOR,ETOBICOKE ON M9W 1R3,CANADA,,00000-0000,0000,06,3,2000,199502,2,00,200000000,1,01,201503,9,9,01,0,03,361524910,216070908,216070908,,QMI
980121066,BARNABAS FAMILY MINISTRIES SOCIETY,,GIBSONS V0N 1V0,CANADA,,00000-0000,0000,03,3,7200,199205,4,15,563000000,1,01,201412,6,6,01,0,12,3800958,1162173,1151067,X20Z,
980121082,VETERANS OF FOREIGN WARS POST 8862,,APO AE,ITALY,,00000-0000,0000,19,0,1000,000000,0,00,000000000,0,01,201406,2,0,02,0,06,23462,0,0,,
980122718,THE RAMSTEIN ROADRUNNERS,,435 SVS/SVYR UNIT 3240 BOX 1,APO,AE,09094-3240,0000,04,3,3000,201102,2,00,000000000,5,01,201509,0,0,02,0,09,0,0,0,N70,
980122785,HOPE CHAPEL OKINAWA,,"OKINAWA,901,23",JAPAN,,00000-0000,1061,03,9,7000,194910,1,10,000000000,5,01,,0,0,06,0,12,,,,,
980123241,INTERNATIONAL OLYMPIC COMMITTEE,% THIERRY SPRUNGER,1001 LAUSANNE,SWITZERLAND,,00000-0000,0000,04,3,1000,199203,2,00,300317000,1,01,201412,9,9,01,0,12,3103008000,1769610000,1769610000,,
980124159,CANADIAN CHRISTADELPHIAN BIBLE SCHOOL,% PETER J SAGE,PICTON K0K 2T0,ONTARIO CANADA,,00000-0000,2294,03,9,7000,197205,1,10,001000000,5,01,,0,0,06,0,12,,,,,
980124608,FIRST EMPLOYERS INSURANCE COMPANY,% MIDLAND BANK TR CORP CAYMAN LTD,GRAND CAYMAN KY1-1002,CAYMAN ISLANDS,,00000-0000,0000,15,3,1000,199211,2,00,212000000,1,01,,6,5,01,0,12,,,,,
980124949,EUROPEAN BREEDERS FUND,% SAM SHEPPARD,NEW MARKET SUFFOLK CB8 9AA,UNITED KINGDOM,,00000-0000,0000,06,3,1000,199209,2,00,229237000,5,01,201501,4,7,01,0,01,113444,6958017,6958017,,
980125241,LANDSTUHL PARENTS TEACHERS AND STUDENTS ASSOCIATION,% LANDSTUHL ELEM MIDDLE SCHOOL,CMR 402 BOX 652,APO,AE,09180-0652,0000,03,3,2000,200201,1,16,000000000,5,01,201306,3,3,01,0,06,25446,85548,85548,B112,
980126588,AVIANO OFFICERS AND CIVILIANS SPOUSES CLUB,,AVIANO PN 33081,ITALY,,00000-0000,0000,04,3,1000,199608,2,00,404000000,5,01,201412,0,0,02,0,12,0,0,-8834,,
980129562,BETHEL DELIVERANCE CENTER CHURCH INC,,PO BOX 6615,ST CROIX,VI,00823-6615,0000,03,3,7000,199406,1,10,001000000,1,01,,0,0,06,0,12,,,,,
980131284,ENDSWELL FOUNDATION,% JOEL SOLOMON,"VANCOUVER,BC V6B1H5",CANADA,,00000-0000,0000,03,3,1000,199303,4,04,911561000,1,01,201412,1,1,00,1,12,1180,1,,,
980131776,ASSOCIATION OF CAMPS FARTHEST OUT INC,% JASMINE SMILEY,KARS ON K0A 2E0,CANADA,,00000-0000,1452,03,9,7000,195904,0,16,000000000,5,01,,0,0,02,0,12,,,,,ONTARIO GRACE
980132529,FEDERATION INTERNATIONALE DE FOOTBALL ASSOCIATION,% NIEDERER KRAFT & FREY AG,8001 ZURICH,SWITZERLAND,,00000-0000,0000,04,3,3000,199406,2,00,298317349,1,01,201412,0,0,02,0,12,0,0,0,,FIFA
980133543,NEW ERA PUBLICATIONS INTERNATIONAL APS,,COPENHAGEN 1264,DENMARK,,00000-0000,0000,03,3,7000,199310,2,17,008000000,1,01,,0,0,13,0,12,,,,,
980134988,INTERNATIONAL CENTRE FOR INTEGRATED MOUNTAIN DEVELOPMENT,% RONALD H DERY,KATHMANDU,NEPAL,,00000-0000,0000,03,3,2100,201510,1,15,000000000,5,01,,0,0,01,0,12,,,,K20,ICIMOD ACRONYM
980135070,FRIENDS OF BROCK UNIVERSITY INC,% BROCK UNIVERSITY,ST CATHARINES ONTARIO L2S 3A1,CANADA,,00000-0000,0000,03,0,1000,199107,0,15,200000000,1,01,201504,0,0,02,0,04,0,0,0,,
980135503,BRITISH COLUMBIAS CHILDRENS HOSPITAL FOUNDATION,,VANCOUVER BC V5Z 4H4,CANADA,,00000-0000,0000,03,3,1000,201409,1,15,000000000,1,01,201403,9,9,01,0,03,329461254,91073734,75969275,E11,
980136011,MEMBERSHIP SERVICES ADMINISTRATION U K LTD,,SUSSEX RH194JY,ENGLAND,,00000-0000,0000,03,3,7000,199310,2,17,008004000,1,01,,0,0,13,0,12,,,,,
980136012,INTERNATIONAL ASSOCIATION OF SCIENTOLOGISTS,% SAINT HILL MANOR,SUSSEX RH194JY,ENGLAND,,00000-0000,0000,03,1,7000,199310,2,17,004029000,5,01,,0,0,13,0,12,,,,,
980136937,S A L T S SAIL AND LIFE TRAINING SOCIETY,,VICTORIA BC V8W 3N8,CANADA,,00000-0000,0000,03,3,1000,199405,4,15,349000000,5,01,201412,7,6,01,0,12,5998338,2264021,2235034,O51Z,
980137248,ATSUGI OFFICERS SPOUSES ASSOCIATION,,PSC 477 BOX 344,FPO,AP,96306-0004,0000,03,3,1000,199405,1,16,285602917,5,01,201409,3,4,01,0,09,29335,166473,55064,,
980139325,FELTWELL ELEMENTARY SCHOOL PTO,% BETHANNE JANKOWSKI,UNIT 5185 BOX 75,APO,AE,09461-5185,0000,03,3,1200,201101,1,16,000000000,5,01,201408,0,0,02,0,08,0,0,0,B94,
980140282,INUIT ART FOUNDATION,% COUNTRY PLACE,TORONTO ONTARIO M5S 1M2,CANADA,,00000-0000,0000,03,3,1000,199409,4,16,091000000,1,01,201403,4,5,01,0,03,459181,562172,562172,,
980140978,HARMONY FOUNDATION OF CANADA,,VICTORIA BC V8S 1G1,CANADA,,00000-0000,0000,03,3,2000,199507,4,15,379000000,1,01,201206,6,5,01,0,06,4759515,644234,644234,C30Z,
980142058,CENTRE FOR BUSINESS AND PUBLIC SECTOR ETHICS USA,% ST ANDREWS CASTLE,BURY ST EDMUNDS IP33 3PH ST S,UNITED KINGDOM,,00000-0000,0000,03,3,1000,199501,2,04,994124000,1,01,201504,1,1,00,1,04,356,340,,V33Z,
980142199,INTERNATIONAL INSTITUTE FOR SUSTAINABLE DEVELOPMENT,,LOCAL,CANADA,,00000-0000,0000,03,3,1200,199412,4,15,124000000,1,01,201503,0,0,02,0,03,0,0,0,Q99E,
980142916,BIOVERSITY INTERNATIONAL,,00057 MACCARESE RM,ITALY,,00000-0000,0000,03,3,1000,199802,1,15,911000000,5,01,201412,9,8,01,0,12,53293000,42470000,42470000,Z31Q,
980148939,UNIVERSITY OF AUCKLAND,,PRIVATE BAG 92019,AUCKLAND NEW ZELAND,,00000-0000,0000,03,3,2000,201602,2,11,030046000,1,01,,0,0,01,0,12,,,,B40,
980148940,PACIFIC HORIZONS SCHOOL INC,% MARSHALL ASHLEY,PO BOX 326,PAGO PAGO,AS,96799-0326,0000,03,3,2000,201309,1,11,000000000,1,01,,0,0,01,0,06,,,,B24,
980149857,ESCUELA DE AGRICULTURA DE LA REGION TROPICAL HUMEDA,% URIEL CUBILLO,SAN JOSE,COSTA RICA,,00000-0000,0000,03,3,1000,199503,2,11,030000000,2,01,201412,9,8,01,0,12,109893315,30123725,30123725,B43Z,EARTH
980150041,METROPOLITAN ANDREY SHEPTYTSKY INSTITUTE FOUNDATION,,OTTAWA ONTARIO K1S 1C4,CANADA,,00000-0000,0000,03,3,1000,199510,4,17,602040914,1,01,201412,7,4,01,0,12,5028406,414418,414418,B43I,
980150073,JEWISH WAR VETERANS OF THE UNITED STATES OF AMERICA INC,% WILLIAM WEINTRAUB,"JERUSALEM,ISRAEL 92623",IRAN,,00000-0000,0973,04,9,3100,194611,1,00,908907000,5,01,201412,1,1,02,0,12,922,700,700,,180 STATE OF ISRAEL POST
980150303,AVIANO COMMUNITY ENLISTED SPOUSES,,UNIT 6122 BOX 45,APO,AE,09604-6122,0000,04,3,3000,201601,2,00,000000000,5,01,,0,0,01,0,05,,,,P20,
980150395,FOUNDATION FOR WORLD EVANGELISM,,AEULESTRASSES FORSTENTUM,LIECHTENSTEIN,,00000-0000,0000,03,3,1700,199503,4,17,911007602,1,01,,0,0,13,0,12,,,,X99J,
980151321,NATIONAL THEATRE SCHOOL OF CANADA,% 5030 ST-DENIS ST,MONTREAL QC H2J 2L8,CANADA,,00000-0000,0000,03,3,1200,199505,4,11,030000000,1,01,201507,8,7,01,0,07,35437392,9201744,9201744,A6EZ,
980151528,CANADIAN MEMORIAL CHIROPRACTIC COLLEGE,% SALLY SMITH,TORONTO ONTARIO M2H 3J1,CANADA,,00000-0000,0000,03,3,1000,199809,4,11,030046000,1,01,201405,0,0,02,0,05,0,0,0,B20,
980151689,YAD SARAH,,96187 JERUSALEM,ISRAEL,,00000-0000,0000,03,3,1000,199504,4,15,911566000,5,01,201412,9,8,01,0,12,85020000,21774000,20634000,P99I,
980151990,CENTRE FOR ECONOMIC POLICY RESEARCH,,LONDON EC1V 3PZ,UNITED KINGDOM,,00000-0000,0000,03,3,1000,199508,4,15,994120000,1,01,201403,6,7,01,0,03,4143919,6960365,6920827,W22,
980152468,YAYASAN KEANEKARAGAMAN HAYATI INDONESIA,% JL JEND GATOT SUBROTO,JAKARTA 12720,INDONESIA,,00000-0000,0000,03,3,1200,199509,2,15,994911602,1,01,201412,8,8,01,0,12,22396576,15936254,6073077,C36,INDONESIAN BIODIVERSITY FOUNDATION
980156249,SUSILA DHARMA INTERNATIONAL ASSOC INC,,GREENFIELD PARK QC J4V 1W2,CANADA,,00000-0000,0000,03,3,1000,199602,4,15,994179000,1,01,201412,6,4,01,0,12,1283455,275565,275565,E99,
980156477,THE@LIFE CHANGERS MINISTRIES INC,% RONALD D HOWELL,61661 KAISERSLAUTERN,GERMANY,,00000-0000,0000,03,3,7000,199809,2,10,001000000,1,01,,0,0,06,0,12,,,,X20Z,
980156718,JACK JACKSON EVANGELICAL MINISTRIES ASSOCIATION,% JACK JACKSON,CALGARY AB T2V 1K7,CANADA,,00000-0000,0000,03,3,1200,199606,4,15,007000000,1,01,201412,4,3,02,0,12,189212,49430,14248,X21Z,
980158157,CONCEPT FOUNDATION,,KLONG 1 KLONG LUANG PATHUMTHANI 121,THAILAND,,00000-0000,0000,03,3,1000,199701,2,15,179564911,1,01,201409,5,6,01,0,09,897338,4015763,4015763,Q200,
980158641,JAZZ ASSURANCE COMPANY,,GRAND CAYMAN CAYMAN ISLANDS KY1-120,CAYMAN ISLANDS,,00000-0000,0000,15,3,1000,199912,2,00,000000000,1,01,,6,4,01,0,12,,,,Z99,
980158695,INTERNATIONAL COMMUNITY CHURCH INC,% EDWARD HESS,"ADDLESTONE,SURREY,KT15 2AF",UNITED KINGDOM,,00000-0000,0000,03,3,1200,199610,2,10,001000000,1,01,,0,0,06,0,08,,,,X21Z,
980158792,UNIVERSITY HEALTH NETWORK FOUNDATION US INC,,TORONTO ON M5G 2C4,CANADA,,00000-0000,0000,03,3,1000,199603,4,17,927559000,1,01,201503,1,0,02,0,03,1,0,0,E22J,
980159060,CAB INTERNATIONAL,,OXON 0X10 8DE,UNITED KINGDOM,,00000-0000,0000,04,3,1000,199705,2,00,199000000,5,01,201412,8,9,01,0,12,43780163,50364965,45143219,,
980159507,SOUTH PACIFIC BAPTIST ASSOCIATION,% ELISE TAFAO,PO BOX 3207,PAGO PAGO,AS,96799-3207,1606,03,9,7000,196311,1,10,036000000,5,01,,0,0,06,0,12,,,,,
980160122,ESHEL-THE ASSOCIATION FOR THE PLAN AND DEV SVCS FOR THE AGED ISRAEL,% ELIYAHU EREZ,JERUSALEM 91034,ISRAEL,,00000-0000,0000,03,3,1200,199606,4,15,575000000,1,01,201412,8,7,01,0,12,20439000,9354000,9354000,Q300,
980160621,NEW ZEALAND ANGLICAN CHURCH PENSION BOARD,,LOCAL,NEW ZEALAND,,00000-0000,0000,03,3,1000,199610,2,17,268922000,1,01,201503,9,5,01,0,03,94601808,839187,-839187,Y30Z,
980161264,L ARCHE DAYBREAK FOUNDATION U S,% JOHN HEMING,RICHMOND HILL ONTARIO L4S1L1,CANADA,,00000-0000,0000,03,3,1000,199611,4,17,602000000,1,01,201503,7,5,01,0,03,8051093,995401,682012,T20Z,
980161796,ERIC AND SALOME ESTORICK FOUNDATION,% DOUGLAS VENTURELLI,LONDON ISLINGTON N12AN,UNITED KINGDOM,,00000-0000,0000,03,3,1200,199702,2,03,060090091,1,01,201406,8,5,00,1,06,15348474,508640,,A51Z,
980163073,KENAN FOUNDATION ASIA,% QUEEN SIRIKIT NATIONAL CONVENTION,BANGKOK THAILAND 10110,THAILAND,,00000-0000,0000,03,3,1000,199707,2,03,911000000,1,01,201409,7,7,00,1,09,6608611,6006178,,Q32Z,
980163602,CENTER FOR INTERNATIONAL FORESTRY RESEARCH,% ALARC,BOGOR BARAT 16115,INDONESIA,,00000-0000,0000,03,3,1000,199801,2,15,199000000,5,01,201412,8,9,01,0,12,43207642,61010633,61010633,C20Z,
980163869,TORONTO AIRPORT CHRISTIAN FELLOWSHIP USA INC,,ONTARIO M9W 6M3,CANADA,,00000-0000,0000,03,3,1000,199804,4,15,007000000,1,01,201412,4,4,01,0,12,321791,246760,246760,X20Z,
980164389,LARCHE DAYBREAK,% JOHN HEMING,RICHMOND HILL ONTARIO L4S 1L1,CANADA,,00000-0000,0000,03,3,1000,199611,4,15,000000000,1,01,201503,7,7,01,0,03,6575317,5148181,5067867,P80Z,
980165636,LONERGAN RESEARCH INSTITUTE,,100 WELLESLEY ST W TORONTO M5S 2Z5,CANADA,,00000-0000,0000,03,3,2000,199810,4,15,199000000,1,01,201507,4,2,02,0,07,333544,20384,20384,U00Z,
980169222,MALAGASY FOUNDATION IN ENVIRONMENT TANY MEVA,% LAURENT RASOLOFONIRINA,ANTANANARIVO 10,MADAGASCAR,,00000-0000,0000,03,3,1000,199712,2,15,994911000,1,01,201412,8,6,01,0,12,19026401,1342737,1342737,C20,
980169910,AISG INC,% COUDERT BROTHERS,YUEXIU DISTRICT GUANGZHOU 510105,CHINA,,00000-0000,0000,03,3,2000,199902,2,11,000000000,1,01,201406,8,8,01,0,06,48229394,21726941,21726941,Q300,
980171203,BABAJIS KRIYA YOGA ORDER OF ACHARYAS USA INC,,EASTMAN QUEBEC,CANADA,,00000-0000,0000,03,3,1000,199807,4,15,995003000,1,01,201412,4,3,01,0,12,126227,95614,95614,B80,
980175425,JEWISH COMMUNITY OF OTTAWA DEVELOPMENT FOUNDATION,,OTTAWA ONTARIO K2A 1R9,CANADA,,00000-0000,0000,03,3,1000,199712,4,15,994600000,1,01,201412,7,5,01,0,12,7155907,527193,527193,T31,
980175797,BIRDLIFE INTERNATIONAL,,CAMBRIDGE CB3 0NA,UNITED KINGDOM,,00000-0000,0000,03,3,2000,199811,2,15,350000000,1,01,201412,8,8,01,0,12,20350668,21623155,21187622,D32Z,
980179928,PUMA FOUNDATION LTD MQ SERVICES LIMITED,,BASSETERRE ST KITTS,CAYMAN ISLANDS,,00000-0000,0000,03,3,1000,199803,2,04,560000000,1,01,201412,5,1,00,1,12,809561,1,,T20Z,CHANCERY HALL
980183325,HOSPITAL FOR SICK CHILDREN FOUNDATION,,TORONTO ON M5G 2L3,CANADA,,00000-0000,0000,03,3,1000,199805,4,15,151000000,1,01,201503,9,9,01,0,03,1100606392,796044729,224442091,P34Z,
980183582,ST JOHN REVOLVING FUND,% CIDNEY HAMLING,PO BOX 37,ST JOHN,VI,00831-0037,0000,03,3,1000,201410,1,15,562000000,2,01,201412,0,0,02,0,12,0,0,0,T20,
980183709,FEDERATION CJA,% SUSAN SZALPETER,MONTREAL QC H3W 1M6,CANADA,,00000-0000,0000,03,3,1000,199809,4,15,029000000,1,01,201403,9,8,01,0,03,91564978,43650010,43650010,T30Z,
980187154,LOTTE AND JOHN HECHT MEMORIAL FOUNDATION,,SURREY BC V3Z 0Z5,CANADA,,00000-0000,0000,03,3,1000,199808,4,04,911000000,1,01,201412,6,1,00,1,12,3355875,300,,T20,
980188497,NATASHA FOUNDATION,% JAMES A URRI,HAMILTON HM DX BERMUDA,BERMUDA,,00000-0000,0000,04,3,1000,199811,2,00,911000000,1,01,201412,9,9,01,0,12,375075556,111511182,15221413,,
980192780,ARNOLD SCHONBERG CENTER PRIVATSTIFTUNG,% DR CHRISTIAN MEYER,VIENNA A 1030,AUSTRIA,,00000-0000,0000,03,3,2000,199901,2,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,A51,
980196476,IKEGO ELEMENTARY SCHOOL PTO,% PTO TREASURER,PSC 474 BOX 300,FPO,AP,96351-0000,0000,03,3,2000,200006,1,15,000000000,5,01,201405,0,0,02,0,05,0,0,0,B94,
980197116,JEWISH COMMUNITY CENTRE OF GREATER VANCOUVER,% 950 WEST 41ST AVE,VANCOUVER BC V5Z 2N7,CANADA,,00000-0000,0000,03,3,1000,199904,4,16,000000000,5,01,201508,8,7,01,0,08,14511312,6695854,6695854,P28,
980198131,ADAM PROPERTY & CASUALTY INSURANCE CORPORATION,,THE VALLEY,ANGUILLA,,00000-0000,0000,15,3,1000,200001,2,00,000000000,1,01,201112,6,4,01,0,12,4702888,306091,306091,Z99,
980199445,HT INVESTMENT REINSURANCE COMPANY LTD,,POVIDENCIALES,TURKS & CAICOS ISLANDS,,00000-0000,0000,15,3,1000,200009,2,00,000000000,1,01,,4,4,01,0,12,,,,Z99,
980200515,AMY PROPERTY & CASUALTY INSURANCE,,ANQUILLA,BRITISH VIRGIN ISLANDS,,00000-0000,0000,15,3,1000,200712,2,00,000000000,1,01,201412,7,5,01,0,12,5890761,519950,519950,Y230,
980203027,WORLD WILDLIFE FUND CANADA,% CONTROLLER,TORONTO ON M4P 3J1,CANADA,,00000-0000,0000,03,3,1200,199907,4,15,000000000,1,01,201406,8,8,01,0,06,12596036,23424474,23219081,C99,
980206430,JIM BOYD FOUNDATION,% JIM BOYD,PSC 517 BOX 2000,FPO,AP,96517-0000,0000,04,3,3000,200201,2,00,000000000,1,01,201512,0,0,02,0,12,0,0,0,Q99,
980207066,ENGLISH SPEAKING UNION OF THE COMMONWEALTH,,LOCAL,UNITED KINGDOM,,00000-0000,0000,03,3,2000,199909,2,15,000000000,1,01,201503,2,3,01,0,03,12742,84582,84582,A70,
980207096,CALGARY ACADEMY,% GEORGE PERRY,RED DEER ALBERTA T4N 6H2,CANADA,,00000-0000,0000,03,3,2000,200107,4,15,000000000,1,01,201508,0,0,02,0,08,0,0,0,B28,
980209720,UNIVERSAL APOSTOLIC CHURCH INC,% HENRI STEFFEN,L-7258 HELMSANGE,LUXENBOURG,,00000-0000,0000,03,3,7000,199911,2,10,000000000,1,01,,0,0,06,0,04,,,,X99,
980210704,MOUNT SINAI HOSPITAL FOUNDATION,,COTE ST LUC QUEBEC CAN QUEBEC H4W 1,CANADA,,00000-0000,0000,03,3,1000,200001,4,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,E112,
980210979,NAVAL OFFICERS SPOUSES CLUB OF OKINAWA,,PSC 480 BOX 50,FPO,AP,96370-0001,0000,04,3,3000,200008,2,00,000000000,5,01,201412,4,4,01,0,12,320256,412371,412371,T12,
980211642,ARAB FUND FOR ECONOMIC AND SOCIAL DEVELOPMENT,% PRICEWATERHOUSECOOPERS,KUWAIT CITY,KUWAIT,,00000-0000,0000,04,3,1000,200205,2,00,000000000,1,01,201412,9,9,01,0,12,10973390822,355610307,355610307,Z99,
980212019,SEASPRAY INSURANCE LTD,,ROAD TOWN TORTOLA,BRITISH VIRGIN ISLANDS,,00000-0000,0000,15,3,1000,200002,2,00,000000000,1,01,,6,5,00,0,12,,,,Z99,
980213387,GUAM KOREAN BUDDHIST TEMPLE,,PO BOX 24471,BARRIGADA,GU,96921-4471,0000,03,3,7000,201111,1,10,000000000,1,01,,0,0,06,0,12,,,,X50,
980213458,PRINCESS ALICE HOSPICE,,ESHER SURREY KT10 8NA,UNITED KINGDOM,,00000-0000,0000,03,3,1000,200004,2,15,000000000,1,01,201503,0,0,02,0,03,0,0,0,E86,
980213688,LAKE CITY INSURANCE COMPANY LTD,% BELMONT INSURANCE MANAGEMENT,LOCAL,ANGUILLA,,00000-0000,0000,15,3,1000,200002,2,00,000000000,1,01,201112,6,5,01,0,12,3315080,517695,467157,Z99,
980215667,PROSPERITY INSURANCE COMPANY LTD,% WILLIS MANAGEMENT,HAMILTON HM11,BERMUDA,,00000-0000,0000,15,3,1000,200007,2,00,000000000,1,01,,7,4,01,0,12,,,,Z99,
980216844,MANGROVE FOUNDATION,% ATLANTIC PHILANTHROPIES,HAMILTON BERMUDA BERMUDA HM GX,BERMUDA,,00000-0000,0000,04,3,1000,200007,2,00,000000000,1,01,201412,9,9,01,0,12,192771125,56849839,56849839,T12,
980224048,SHAWNIGAN LAKE SCHOOL FOUNDATION,% LINDA EWERT,SHAWNIGAN LAKE BC V0R 2W1,BOTSWANA,,00000-0000,0000,03,3,1000,200011,4,15,000000000,1,01,201506,9,7,01,0,06,69297605,5422308,5422308,B110,BRITISH COLUMBIA VO4 2WO
980224967,SARAH HERZOG MEMORIAL HOSPITAL,% DR YEHEZKEL CAINE,91035 JERUSALEM,ISRAEL,,00000-0000,0000,03,3,1000,200102,2,12,000000000,5,01,201412,9,8,01,0,12,64237938,34836604,34836604,E22,
980227149,AMERICAN WOMENS WELFARE ASSOCIATION,% MCCS CAMP BUTLER EXEC BRANCH UNIT,MCCS CAMPBUTLER EXECBRANCH UNT35023,FPO,AP,96373-0000,0000,03,3,1000,200106,1,15,000000000,1,01,201505,1,4,01,0,05,2216,130080,130080,T20,
980230221,THE SULLIVANS PARENT-TEACHERS ORGANIZATION,% AMY KEMPF,PSC 473 BOX 96,FPO,AP,96349-0001,0000,03,3,1200,200104,1,15,000000000,5,01,201506,0,0,02,0,06,0,0,0,B94,
980230398,MISAWA MILITARY RETIREES ASSOCIATION,% DAVID J BARTON,PSC 76 BOX 7589,APO,AP,96319-0076,0000,19,3,1000,200102,1,00,000000000,1,01,201512,0,0,02,0,12,0,0,0,W30,
980231743,NORTH ISLAND OFFICERS SPOUSES CLUB,% SONYA LEONG,PSC 559 BOX 6157,FPO,AP,96377-0062,0000,03,3,1000,201409,1,15,000000000,5,01,201406,0,0,02,0,06,0,0,0,P40,
980233371,HAIGAZIAN UNIVERSITY INC,% HERAIR MOURADIAN,BEIRUT,LEBANON,,00000-0000,0000,03,3,2000,200106,1,11,000000000,1,01,201409,7,7,01,0,09,9977029,9031003,9031003,B40,
980234611,DEVONSHIRE PROPERTY & CASUALTY INSURANCE CORPORATION,% BELMONT INSURANCE MANAGEMENT LT,THE VALLEY,ANGUILLA,,00000-0000,0000,15,3,1000,000000,0,00,000000000,1,01,,4,4,01,0,12,,,,Y23,
980335263,GATES CAMBRIDGE TR,% TRINITY COLLEGE D-SG FLEET TREAS,UNITED KINGDOM,UNITED KINGDOM,,00000-0000,0000,03,3,1000,200105,2,17,000000000,2,01,201407,4,2,02,0,07,352649,11989,11989,Z99,MEAD TIMOTHY MD TTEE
980335432,UNITED JEWISH WELFARE FUND OF TORONTO,% SHARON NEWMAN,TORONTO ON M2R 3V2,CANADA,,00000-0000,0000,03,3,1000,200112,4,15,000000000,1,01,201406,9,9,01,0,06,264563357,79677361,79677361,T30,
980335536,PETROGUARD PROPERTY & CASUALTY INSURANCE CORPORATION,,THE VALLEY,ANGUILLA,,00000-0000,0000,15,3,1000,200107,2,00,000000000,1,01,201412,7,5,01,0,12,5032088,846133,500050,Z99,
980335539,PORTLAND PROPERTY & CASUALTY INSURANCE CORPORATION,,THE VALLEY BRITISH WEST INDIES,ANGUILLA,,00000-0000,0000,15,3,1000,200207,2,00,000000000,1,01,201412,6,4,01,0,12,4140051,203942,203942,Y20,
980335924,EUSTON PROPERTY & CASUALTY INSURANCE CORPORATION,% BELMONT INSURANCE MANAGEMENT,THE VALLEY BRITISH WEST INDIES,ANGUILLA,,00000-0000,0000,15,3,1000,200110,2,00,000000000,1,01,200812,6,4,00,0,12,3393635,499262,499262,Z99,
980338711,STICHTING RUTGERS,% ARTHUR VAN SCHENDELSTRAAT 696,LOCAL,NETHERLANDS,,00000-0000,0000,03,3,1000,200207,2,15,000000000,5,01,201412,8,8,01,0,12,15322612,35694706,35694706,V20,
980338800,KATORIKKU IEZUSU KAI,% ARTURO MARTIN,TOKYO 102-0083,JAPAN,,00000-0000,0000,03,3,7000,200905,2,10,000000000,1,01,,0,0,06,0,03,,,,X22,
980341969,UNITED ISRAEL APPEAL OF CANADA INC,% MAXYNE FINKELSTEIN,TORONTO ON M2R 3V3,CANADA,,00000-0000,0000,03,3,1000,200105,4,15,000000000,1,01,201412,8,9,01,0,12,43206582,58141677,58141677,T20,
980346507,KADENA ENLISTED SPOUSES CLUB THRIFT STORE & UNCLE SAMS ATTIC,% SVS SVBME,BOX 10 BLDG 160 UNIT 5149 BOX 859,APO,AP,96368-5149,0000,03,3,1000,201505,1,16,000000000,5,01,201209,3,4,01,0,09,26531,195357,195357,P29,
980349699,ORGANIX FOUNDATION INC,% CHERYL HOOPER,MONTREAL QC H2Y 1H5,CANADA,,00000-0000,0000,03,3,1000,200110,4,04,000000000,1,01,201412,6,3,00,1,12,1419820,97745,,T30,
980353260,SAVE A CHILDS HEART IN MEMORY OF DR AMI COHEN RA,,HOLON 58495,ISRAEL,,00000-0000,0000,03,3,1000,200110,2,15,000000000,1,01,201412,7,6,01,0,12,5439016,4400635,4400635,G98,
980354404,ST MICHAELS UNIVERSITY SCHOOL SOCIETY,% ALAN J SCOTT,VICTORIA BC V8P 4P5,CANADA,,00000-0000,0000,03,3,2000,200212,4,11,000000000,1,01,201506,9,8,01,0,06,54568105,31449455,31188108,B252,
980361025,ST THOMAS UNIVERSITY,% REG GALLANT,FREDERICTON NEW BRUNSWICK E3B 5G3,CANADA,,00000-0000,0000,03,3,2000,200406,4,11,000000000,1,01,201504,0,0,02,0,04,0,0,0,B43,
