EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
690012190,IGLESIA JUAN 3-16 AD,% DAVID URBINA,PO BOX 1194,CABO ROJO,PR,00623-1194,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
710489120,PUERTO RICO MISSION INC,% JOHNATHAN E REECE,HC 4 BOX 47171,AGUADILLA,PR,00603-9702,0000,03,3,7000,198201,1,15,005000000,1,01,201412,3,3,01,0,12,39718,61919,61919,,
710961821,VALLEYS FOUNDATION INC,% PRESTON MOTES,COCHABAMBA,BOLIVIA,,00000-0000,0000,03,3,1000,200410,1,17,000000000,1,01,201412,1,0,02,0,12,1,0,0,Q11,
711031532,ONSITE,% JUSTIN BHAGAT,WASAGA BEACH ONTARIO L9Z 1S2,CANADA,,00000-0000,0000,03,3,1000,200709,1,15,000000000,1,01,201512,0,0,02,0,12,0,0,0,L80,
711048674,VIETNAM VETERANS OF AMERICA CHAPTER PI877,% LAFAYETTE DONALDSON,PSC 517 BOX 2444,FPO,AP,96517-0025,0000,19,3,1000,201406,1,00,907000000,1,01,201407,0,0,02,0,07,0,0,0,W30,887 VVA CHAPTER
731478501,RICHARD PEARSON MINISTRIES INC,% RICHARD PEARSON MINISTRIES INC,BRANTFORD ONTARIO N3T 5L5 CA N3T 5,CANADA,,00000-0000,0000,03,3,7000,199607,4,15,994007008,1,01,201412,0,0,02,0,12,0,0,0,X21,
731578256,FAITH CHRISTIAN FELLOWSHIP OF GUATEMALA INC,,SANTA ELENA,PETEN GUATEMALA,,00000-0000,7018,03,9,7000,198001,1,10,001000000,5,01,,0,0,06,0,12,,,,,AKA HARVEST THE WORLD
731707265,SAIDIA USA LTD,% KATHERINE C MACINTYRE,KAREN NAIROBI 00502,KENYA,,00000-0000,0000,03,3,1000,200512,1,15,000000000,1,01,201312,1,1,02,0,12,2447,9181,9181,Q11,
742603149,NON COMMISSIONED OFFICERS ASSOCIATION OF THE U S OF AMERICA,% JOSEPH TERRY,ORIENTAL PRESS PSC 450 BOX,APO,AP,96206-0000,1974,19,9,1000,196901,1,00,260279908,5,01,,0,0,02,0,12,,,,,1507 DRAGON HILL CHAPTER
742607138,ART LIBRARIES SOCIETY OF NORTH AMERICA,% VANESSA KAM,VANCOUVER BRITISH COLUMBIA V6T 1Z1,CANADA,,00000-0000,7140,03,9,2000,199007,0,16,120123205,5,01,201409,0,0,02,0,09,0,0,0,,NORTHWEST
742740525,NON COMMISSIONED OFFICERS ASSOCIATION OF THE U S OF AMERICA,% SSGT STEVEN ACEVEDO,PSC 103 BOX 4157,APO,AE,09603-0042,1974,19,9,1000,196901,2,00,260279908,5,01,,0,0,02,0,12,,,,,1583 DOLOMITI CHAPTER
742937371,CHRIST IN ACTION MINISTRY INTERNATIONAL ASSOCIATION,% JUSTIN D MANZEY,ABBOTSFORD BC V2S 2E3,CANADA,,00000-0000,1620,03,9,7000,196402,1,10,001029000,5,01,,0,0,06,0,12,,,,,CHRIST IN ACTION MINISTRY
743057020,EXTRAVAGANT WORSHIP INC,% KRYSTINA KONG,BAULKHAM HILLS NSW 2153,AUSTRALIA,,00000-0000,0000,03,3,1000,200406,2,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,X21,
751850754,ONTARIO EDUCATIONAL COMMUNICATIONS AUTHORITY,,LOCAL,CANADA,,00000-0000,0000,03,3,1000,198211,4,15,000000000,5,01,201503,9,8,01,0,03,50152656,48774076,48542687,,TVO
752255589,SOCIETY OF PETROPHYSICISTS AND WELL LOG ANALYSTS INC,% MELANIE LESLIE,FREDERICTON NB E3B 0H8,CANADA,,00000-0000,7067,06,9,2000,198609,2,00,205000000,1,01,201412,3,4,00,0,12,93268,266798,35472,,SCA CHAPTER
752420122,SPIRIT OF PEACE MINISTRIES INC,% ROBERT HENNING,SURREY,B C CANADA,,00000-0000,1620,03,9,7000,196402,1,10,000000000,5,01,,0,0,06,0,12,,,,,
752990161,FRIENDS OF SIR M B DAVIS JEWISH GENERAL HOSPITAL,% FRANK T ADAMS,MONTREAL QC H3T 1E2,CANADA,,00000-0000,0000,03,3,1000,200210,4,17,000000000,1,01,201412,3,4,01,0,12,96724,145753,145753,T30,
753014680,KEG SPIRIT FOUNDATION,% SYLVIA R LEE,RICHMOND BC V6X 2W7,CANADA,,00000-0000,0000,03,3,1000,200203,4,04,000000000,1,01,201412,3,3,00,1,12,59012,39629,,T22,
753028947,INSTITUTIONAL LP ASSOCIATION,% EVA KOVARIK MGR FINANCE OPERATION,TORONTO M5J 1R7,CANADA,,00000-0000,0000,06,3,2000,200309,2,00,000000000,1,01,201412,8,7,01,0,12,14028347,5334661,5334661,Y03,
753097144,DELTA ENVIRONMENTAL & EDUCATION FOUNDATION,% CT CORPORATION SYSTEM,TAIPEI 114,CHINA,,00000-0000,0000,03,3,2000,200404,1,04,000000000,1,01,201412,5,6,00,1,12,821263,1002220,,B12,
753178865,FOTOMISSION INC,% ROSENDO PEREZ,PO BOX 9023631,SAN JUAN,PR,00902-3631,0000,03,3,1000,200503,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,A40,
753240062,THAI VILLAGE INC,% THAI VILLAGE INC,CHIANG MAI 50000,THAILAND,,00000-0000,0000,03,3,7000,200810,1,16,000000000,1,01,201412,3,4,01,0,12,82104,126221,53803,X12,
753255585,INTERNATIONAL SOCIETY FOR THE PSYCHOLOGICAL TREATMENTS OF THE,% ANN-LOUISE S SILVER,ANO GLYFADA 165 61,GREECE,,00000-0000,0000,03,3,2000,200806,1,15,000000000,1,01,201412,4,3,01,0,12,104149,61662,61662,F03,ISPS
760680459,LLOYD DEAN REVIVAL GLORY MINISTRIES,% LLOYD DEAN,MANGO HILL QLD 4509,AUSTRALIA,,00000-0000,0000,03,3,7000,200202,2,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,X21,
760717079,INTERNATIONAL CHRISTIAN FELLOWSHIP OF KUWAIT,% RANDY L WILLIAMS,"APO,09880",UNITED ARAB EMIRATES,,00000-0000,0000,03,3,7100,200308,1,10,000000000,5,01,201412,3,4,01,0,12,45498,118303,118303,X212,
760735531,GENDER AT WORK,% ARUNA RAO,TORONTO ON M6H3E2,CANADA,,00000-0000,0000,03,3,2000,200310,4,15,000000000,1,01,201412,5,4,01,0,12,810853,259112,259112,J05,
770609246,AFRICA AGAINST AIDS,% LONGONDO ETENI,MONT NGAFULA KINSHASA 77777,DEM REP OF CONGO,,00000-0000,0000,03,3,1000,200503,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,G81,
770613996,NORTHERN MARIANAS JUDICIARY HISTORICAL SOCIETY,% JAMES W STOWELL,PO BOX 502165,SAIPAN,MP,96950-2165,0000,03,3,2100,200406,1,15,000000000,1,01,201512,0,0,02,0,12,0,0,0,A80,
800092086,AMERICAN FRIENDS OF THE UNIVERSITY OF CALGARY INC,% GARY DURBENIUK,CALGARY AB T2N 1N4,CANADA,,00000-0000,0000,03,3,1000,200502,1,04,000000000,1,01,201412,6,6,00,1,12,1228978,1214768,,T11,
800239252,LOYL LEARN FOR YOUR LIFE FOUNDATION,% TARLOW & CO,LONDON W8 4AH,UNITED KINGDOM,,00000-0000,0000,03,3,1000,200902,1,04,000000000,1,01,201411,5,5,00,1,11,840162,603174,,T22,
800341954,USVI ASSOCIATION OF ADMITTED PROPERTY AND CASUALTY INSURERS INC,% NOSHIRWAN MARFATIA,6-7 DRONNINGENS GADE 202,ST THOMAS,VI,00804-0000,0000,06,3,1000,201002,2,00,000000000,1,01,201412,2,0,02,0,12,10996,0,0,S41,
800360875,POP MINISTRIES,% POP MARIUS,SLOBOZIA IALOMITA 8400,ROMANIA,,00000-0000,1620,03,9,7000,196402,1,10,001029000,5,01,201312,1,2,06,0,12,100,18250,18250,,
800483902,FUNDACION VAL INC,,PO BOX 16518,SAN JUAN,PR,00908-6518,0000,03,3,1000,201302,1,15,000000000,1,01,,0,0,02,0,12,,,,P30,
800506012,YOUTH CHALLENGE AMERICA INC,% BRYAN COX,VAUGHAN ONTARIO L4K 2E7,CANADA,,00000-0000,0000,03,3,1000,201309,1,15,000000000,1,01,201503,0,0,02,0,03,0,0,0,O50,
800540130,PAZ,% MELISSA MARTINEZ,MONTEHIEDRA 55 FALCON STREET,SAN JUAN,PR,00926-0000,0000,03,3,1200,201311,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,,
800589789,IGLESIA CRISTIANA RESTAURANDO AL CAIDO INC,,PO BOX 1544,DORADO,PR,00646-1544,0000,03,3,7000,201108,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
800656716,BETHANY MORAVIAN HOUSING CORPORATION,% NATALIE THOMAS,PO BOX 1420,ST JOHN,VI,00831-1420,0000,03,3,1000,201207,1,15,000000000,1,01,201512,0,0,02,0,12,0,0,0,L20,
800814207,INART INC,% ANA MARIA MEJIA,ESCAZU SAN JOSE 1126-1250,COSTA RICA,,00000-0000,0000,03,3,2000,201212,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,Q21,
800948823,PARTNERSHIP FOR ECONOMIC POLICY INC,,NAIROBI 254,KENYA,,00000-0000,0000,03,3,1000,201409,1,15,000000000,1,01,201412,5,6,01,0,12,586104,1034780,1034780,W99,
800964460,AMERICANS WORKING AROUND THE GLOBE,% APRIL DAVIS,CMR 480 BOX GD,APO,AE,09128-0000,0000,03,3,1000,201408,1,15,000000000,5,01,,0,0,01,0,06,,,,J99,AWAG
810793210,ASMC KOREA CHAPTER,% HYE J MIN,UNIT 15236,APO,AP,96205-5236,0000,03,3,1000,201512,1,16,000000000,5,01,,0,0,02,0,06,,,,P03,
820474867,JAMES AND BARBARA CIMINO FOUNDATION INC,% JAMES N CIMINO,PO BOX 363328,SAN JUAN,PR,00936-3328,0000,03,3,1000,199506,1,04,001000000,1,01,201412,8,7,00,1,12,15294069,5952200,,T20Z,
830464938,ALPHA KAPPA ALPHA SORORITY INC,% YOLANDA HINGEL,PSC 473 BOX 2579,FPO,AP,96349-0026,9321,07,9,1000,195210,2,00,036000000,5,01,201412,0,0,02,0,12,,,,B83,PSI BETA OMEGA
830512492,JACQUES FISET AND SOPHIA MARCOUX FOUNDATION,% SOPHIA MARCOUX,BOISBRIAND QUEBEC J7G 4K5,CANADA,,00000-0000,0000,03,3,1000,201009,1,04,000000000,1,01,201304,1,1,00,1,04,1,2699,,T22,
841124332,CORPUS CHRISTI INSTITUTE,% FR CHRISTOPHER JAXA - MALACHOWSK,NADLIWIE URLE 05 - 281,POLAND,,00000-0000,0000,03,3,1000,199007,1,15,007000000,1,01,201412,0,0,02,0,12,0,0,0,,
841604397,HYDROECOLOGIC RESEARCH,% BRIAN S CARUSO,CHRIST CHURCH 8081,NEW ZEALAND,,00000-0000,0000,03,3,2000,201404,1,15,000000000,1,01,,0,0,01,0,12,,,,U36,
841623314,CALVARY CHAPEL K-TOWN,% RAMSTEIN COMMUNITY CENTER,86 SVS SVYR UNIT 3240 BOX 30,APO,AE,09094-3240,0000,03,3,7000,200401,1,10,000000000,5,01,,0,0,06,0,12,,,,X20,
841717000,REACH FOR SUCCESS ALCANZANDO EL EXITO INC,,PO BOX 306,VIEQUES,PR,00765-0306,0000,03,3,1000,201107,1,15,000000000,1,01,201412,2,3,02,0,12,20559,41525,41525,B90,RICH FOR SUCCESS
850275170,CRIME STOPPERS INTERNATIONAL INC,,LOCAL,CANADA,,00000-0000,0000,03,3,1000,197912,4,15,429000000,1,01,201412,3,2,02,0,12,83491,21613,21613,I20Z,
860722483,ARIZONANS FOR SAFETY AND HUMANITY ON PUBLIC LANDS INCORPORATED,% ARIZONANS FOR SAFETY AND HUMANITY,PO BOX 366811,SAN JUAN,PR,00936-6811,0000,04,3,3000,199408,2,00,350000000,1,01,,0,0,00,0,12,,,,,
860916621,INTERFELLOWSHIP CHRISTIAN MINISTRIES,% JOHN C SMITH,RED DEER XA T4N3H4,CANADA,,00000-0000,0000,03,3,1000,199904,1,15,000000000,1,01,201503,1,1,02,0,03,2558,3125,3125,X90,
861065501,DIVINE INTERVENTION AND RESTORATION MINISTRIES INC,% KIMBERLY CEPHAS,PSC 561 BOX 1274,FPO,AP,96310-0013,0000,03,3,1000,200403,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,F20,CEPHAS KIMBERLY MEMBER
870679459,LANA VENTO CHARITABLE TR,% VIRGINIA PRIBANICH,6501 RED HOOK PLAZA STE 201 PMB 534,ST THOMAS,VI,00802-1373,0000,03,3,1000,200412,1,04,000000000,2,01,201412,8,6,00,1,12,13858092,2106254,,T22,
870689590,VOLUNTEERS OF AMERICA INC,% BETH CASEMAN,1122 CALLE 5,SAN JUAN,PR,00927-5131,1736,03,9,7100,196505,0,10,000000000,5,01,201506,6,4,01,0,06,4341140,290750,251038,,VICTOR HERNANDEZ BUILDING ELDERLY H
870754151,BENJAMIN F LUKE LODGE NO 127 & AM PHA,% BENJAMIN F LUKE,PSC 7 BOX R1086,APO,AE,09104-9998,0000,03,3,1000,201410,1,04,000000000,1,01,,0,0,00,1,10,,,,T50,
870805878,ACCESS CONNECTION INC,% GLENDA ARRINDELL,ORLANDO 32808,AFGHANISTAN,,00000-0000,0000,03,3,1000,200811,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,P20,
880484344,THE SATCHU FOUNDATION,% REZA SATCHU,LOCAL,CANADA,,00000-0000,0000,03,3,1000,200102,1,04,000000000,1,01,201412,3,1,00,1,12,51185,34,,T22,
900034674,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% JORGE A FERMIN,ST ANTOINIO N BLANCO FN 3 6TA SECCI,LEVITTOWN,PR,00949-0000,0194,05,9,3000,194010,0,00,000000000,5,01,201412,0,0,02,0,12,0,0,0,,4052 LOCAL AFGE BOP
900083573,MIRACLE CHANNEL INC,,LETHBRIDGE ALBERTA T1H 3Z3,CANADA,,00000-0000,0000,03,3,1700,200310,4,15,000000000,1,01,201208,1,1,02,0,08,240,284,284,X80,
900264194,RUTH PFAU STIFTUNG,,61130 NIDDERAU,GERMANY,,00000-0000,0000,03,0,7000,000000,0,10,000000000,0,01,200612,0,0,06,0,12,,,,,FOR FILING 990T
900339636,PHYSICIANS FOR A NATIONAL HEALTH PROGRAM,% SARAH HUERTAS,20 CALLE WASHINGTON APT 6A,SAN JUAN,PR,00907-1534,9524,03,9,1000,199007,1,15,165000000,1,01,201412,0,0,02,0,12,0,0,0,,PUERTO RICO CHAPTER
900344648,PUERTO RICO STATE ASSEMBLY OF THE CHURCH OF GOD,,67 CALLE PALOMA DEL LAGO ST 67,CIDRA,PR,00739-0000,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
900436736,INTERAMERICAN BEHAVIORAL HEALTH SERVICES INC,,HX19 CALLE 252,CAROLINA,PR,00982-2727,0000,03,3,2000,201502,1,04,000000000,1,01,,0,0,00,1,12,,,,F32,
900448858,TOASTMASTERS INTERNATIONAL,% PUERTO RICO TOASTMASTERS,PO BOX 194836,SAN JUAN,PR,00919-4836,0820,03,9,2000,194505,1,16,059319000,1,01,201412,0,0,02,0,12,0,0,0,,1279661 PUERTO RICO TOASTMASTERS
900474714,KISHORIT,,KFAR KISHUR,ISRAEL,,00000-0000,0000,03,3,1000,200304,0,15,000000000,1,01,201412,8,7,01,0,12,19869891,7372202,7372202,,
900525992,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% VILMARY CARABALLO,PO BOX 33150,SAN JUAN,PR,00933-3150,0194,05,9,3000,194010,2,00,263269265,5,01,,0,0,01,0,12,,,,J99,267 AFGE COUNCIL
900624641,NATIONAL EXCHANGE CLUB,% LUIS ALFREDO CUERDA,352 AVE SAN CLAUDIO PMB 381,SAN JUAN,PR,00926-0000,1097,04,9,1000,195009,2,00,059328000,5,01,201306,0,0,02,0,06,0,0,0,,29 PUERTO RICO DISTRICT
900625046,TOASTMASTERS INTERNATIONAL,% HONEYWELL AEROSPACE OF PR INC,1000 RD 110 N SAN ANTONIO INDUSTRIA,SAN ANTONIO,PR,00690-0000,0820,03,9,2000,194505,1,16,059319000,1,01,201412,0,0,02,0,12,0,0,0,,1545622 HONEYWELL PUERTO RICO TOAST
900641364,LINKS INC,,NASSAU,BAHAMAS,,00000-0000,1520,04,9,3000,196112,2,00,119040279,5,01,201504,4,4,01,0,04,126460,179744,54361,,THE NASSAU CHAPTER
900642703,IGLESIA DE DIOS MINISTERIAL DE JESUCRISTO INTERNATIONAL INC,% VLADAMIR ARREDONDO,502 AVE MUNOZ RIVERA,SAN JUAN,PR,00918-3353,4288,03,9,7000,200404,1,10,000000000,1,01,,0,0,06,0,12,,,,,
900670575,OKINAWA YOUTH FOOTBALL,% MCCS EXECUTIVE BRANCH,MCB CAMP S D BUTLER UNIT 35023,FPO,AP,96373-0000,0000,03,3,1000,201503,1,03,000000000,5,01,,0,0,00,1,12,,,,N65,
900709689,DISABLED AMERICAN VETERANS AUXILIARY INC,% MARGARET HERNANDEZ,PO BOX 10000,CANOVANAS,PR,00729-0011,2473,04,9,1000,197310,1,00,908921000,5,01,201412,0,0,02,0,12,0,0,0,,DEPARTMENT OF PUERTO RICO
900738797,TOASTMASTERS INTERNATIONAL,% MARTHA MARTIA REYES,13 URB LA SERRANIA,CAGUAS,PR,00725-1801,0820,03,9,2000,194505,1,16,059319000,1,01,201412,0,0,02,0,12,0,0,0,,1865434 EXECUTIVE LEADERS
900780663,TOASTMASTERS INTERNATIONAL,% MOMENTUM TOASTMASTERS,30 CALLE MALVA APT 10,SAN JUAN,PR,00927-6631,0820,03,9,2000,194505,1,16,059319000,5,01,201412,0,0,02,0,12,0,0,0,,2185054 MOMENTUM TOASTMASTERS
900835586,AMERICAN SAMOA LEGAL AID INC,% TERRIE HARTMAN-BULLINGER,PO BOX 5984,PAGO PAGO,AS,96799-5984,0000,03,3,1000,201403,1,15,000000000,2,01,201409,0,0,02,0,09,0,0,0,I80,
900892456,GOOD KARMA I FOUNDATION,% THOMAS DANIEL CRIM JR,6501 RED HOOK PLAZA SUITE 201,ST THOMAS,VI,00802-1373,0000,03,3,1000,201408,1,04,000000000,1,01,201412,6,4,00,1,12,2846415,265256,,Z99,
900906059,AIR FORCE SERGEANTS ASSOCIATION,% ALLEN LIMJOCO,PSC 57 BOX 64,APO,AE,09610-0001,1758,19,9,1000,197205,2,00,480908000,5,01,,0,0,01,0,12,,,,,1650 CHAPTER
900992260,TOASTMASTERS INTERNATIONAL,% MARIA A GUZMAN,HC 5 BOX 50005,CAMUY,PR,00627-7821,0820,03,9,2000,194505,1,16,059319000,1,01,201412,0,0,02,0,12,0,0,0,,3163293 PUERTO RICO POWER SPEAKERS
901006674,TOASTMASTERS INTERNATIONAL,% RYAN MORIARTY,116 KAYEN JOSE UNTALAN,DEDEDO,GU,96929-2491,0820,03,9,2000,194505,1,16,059319000,5,01,201412,0,0,02,0,12,0,0,0,,3211682 GUAM TOASTMASTERS
901006749,TOASTMASTERS INTERNATIONAL,% ELITE ADVANCED SPEAKERS,PO BOX 193805,SAN JUAN,PR,00919-3805,0820,03,9,2000,194505,1,16,059319000,5,01,201412,0,0,02,0,12,0,0,0,,02223990 ELITE ADVANCED SPEAKERS
901012400,DISTRICT 1 INTERNATIONALE VFW,% GEORGE J GILGORE,CMR 467 BOX GD,APO,AE,09096-0000,0000,19,3,1000,201412,1,00,000000000,5,01,201506,0,0,02,0,06,0,0,0,W30,DISTRICT 1 VFW
901019732,PRATT GLOBAL FOUNDATION INC,% POLA NOMINEES PTY LTD,SOUTH MELBOURNE VIC 3205,AUSTRALIA,,00000-0000,0000,03,3,1000,201407,1,04,000000000,1,01,201506,1,1,00,1,06,1,1,,Q33,
901034711,TOASTMASTERS INTERNATIONAL,% CAROL TORRES,PO BOX 13356,SAN JUAN,PR,00908-3356,0820,03,9,2000,194505,1,16,059319000,5,01,201412,0,0,02,0,12,0,0,0,,3516643 HSI ALMA
901038706,ANCIENT EGYPTIAN ARABIC ORDER NOBLES MYSTIC SHRINE OF N & S AMER,% JAMAAL O GOMEZ,FREEPORT BRAND BAHAMA,BAHAMAS,,00000-0000,1056,08,9,1000,000000,0,00,036319482,5,01,,0,0,01,0,12,,,,,184 KIKU ZEKI TEMPLE
901038707,ANCIENT EGYPTIAN ARABIC ORDER NOBLES MYSTIC SHRINE OF N & S AMER,% ABU TALIB TEMPLE 205,MISSISSAUGA ON L4T4C7,CANADA,,00000-0000,1056,08,9,1000,000000,0,00,036319482,5,01,,0,0,01,0,12,,,,,205 ABU TALIB TEMPLE
901038708,ANCIENT EGYPTIAN ARABIC ORDER NOBLES MYSTIC SHRINE OF N & S AMER,% JONATHAN D WILLIAMS,CMR 411 BOX 3624,APO,AE,09112-0037,1056,08,9,1000,000000,0,00,036319482,5,01,,0,0,01,0,12,,,,,208 THEBES TEMPLE
901038709,ANCIENT EGYPTIAN ARABIC ORDER NOBLES MYSTIC SHRINE OF N & S AMER,% JAMES H TAYLOR II,PSC 517 BOX R55665,FPO,AP,96517-0000,1056,08,9,1000,000000,0,00,036319482,5,01,,0,0,01,0,12,,,,,217AMENOPHIS TEMPLE
901038710,ANCIENT EGYPTIAN ARABIC ORDER NOBLES MYSTIC SHRINE OF N & S AMER,% ANTOINE WILSON,AIR OPERATIONF F UOR ITT,APO,AE,09354-0000,1056,08,9,1000,000000,0,00,036319482,5,01,,0,0,01,0,12,,,,,224 ALALI TEMPLE
901038713,ANCIENT EGYPTIAN ARABIC ORDER NOBLES MYSTIC SHRINE OF N & S AMER,% NAJIB TEMPLEY 241,PO BOX 6555,ST THOMAS,VI,00804-6555,1056,08,9,1000,000000,0,00,036319482,5,01,,0,0,01,0,12,,,,,241 NAJIB TEMPLE
901038714,ANCIENT EGYPTIAN ARABIC ORDER NOBLES MYSTIC SHRINE OF N & S AMER,% KAMAL TEMPLE 244,PO BOX 10824,ST THOMAS,VI,00801-3824,1056,08,9,1000,000000,0,00,036319482,5,01,,0,0,01,0,12,,,,,244 KAMAL TEMPLE
901039130,TOASTMASTERS INTERNATIONAL,% HP AGUADILLA,204 CALLE MAGNOLIA URB MALEZA GRADE,AGUADILLA,PR,00603-0000,0820,03,9,2000,194505,1,16,059319000,1,01,201412,0,0,02,0,12,0,0,0,,3609909 HP AGUADILLA
901069272,WE TRUST,% ARAGON TRUST COMPANY,GRAND CAYMAN KY1-9005,CAYMAN ISLANDS,,00000-0000,0000,92,0,1000,000000,0,00,000000000,0,12,201312,6,6,00,1,12,1297117,1486851,,,
901069396,YESHE KHORLO FOUNDATION,% ARAGON TRUST COMPANY,GEORGETOWN GRAND CAYMAN,CAYMAN ISLANDS,,00000-0000,0000,92,0,1000,000000,0,00,000000000,0,12,201412,2,1,00,1,12,15821,261,,,
901078530,TOASTMASTERS INTERNATIONAL,% MARIBEL L DELFAUS,PO BOX 366211,SAN JUAN,PR,00936-6211,0820,03,9,2000,194505,1,16,000000000,5,01,,0,0,02,0,12,,,,,4576159 CARDINAL HEALTH PUERTO RICO
901116531,STICHTING BAHIA BLANCA ZWEMT,,LIENOLENHOF 234,NETHERLANDS,,00000-0000,0000,92,0,1000,000000,0,00,000000000,0,12,201412,0,0,00,1,12,0,0,,,
910757216,NORTHWEST SOCIETY OF PLASTIC SURGEONS,,CALGARY ALBERTA T2P 3C5,CANADA,,00000-0000,0000,06,3,2000,198105,2,00,205229000,1,01,201506,4,4,01,0,06,101586,131674,131674,,
911550449,ACADEMY OF R V TUCKER STUDY CLUBS,% DR L G VANZELLA,SQUAMISH BRITISH COLUMBIA V8B 0A3,CANADA,,00000-0000,0000,03,3,1000,199609,4,16,995161000,1,01,201507,4,3,01,0,07,239778,56300,56300,H90,
911552569,EVERLASTING ASSEMBLY,% BASILIO L CHUA,MINDANAO AVE SAMPALOC MLA PHILIP,PHILIPPINES,,00000-0000,0000,03,3,7000,199303,2,10,002000000,1,01,201512,0,0,02,0,12,0,0,0,,
911561323,ROTARY INTERNATIONAL,% DR WARREN CUNNINGHAM,PENTICTON BC V2A 4M3,CANADA,,00000-0000,0573,04,9,1000,194209,2,00,319000000,5,01,201506,4,5,01,0,06,357312,674299,674299,,5060 DISTRICT ROTARY CLUB
911752066,NATIVE AMERICAN SAMOAN ADVISORY COU,% JUNE POUESI,PO BOX 6849,PAGO PAGO,AS,96799-6290,0000,03,3,1000,199804,1,15,994408000,1,01,201406,4,4,01,0,06,110458,491921,491921,P20Z,
911772961,AIR FORCE SERGEANTS ASSOCIATION,% TASHA DILLON,PSC 76 BOX 7098,APO,AP,96319-0071,1758,19,9,1000,197205,2,00,480908000,5,01,,0,0,01,0,12,,,,,1552 CHAPTER
911772967,AIR FORCE SERGEANTS ASSOCIATION,% CHRISTINE CHISLOM,UNIT 21420,APO,AE,09705-1420,1758,19,9,1000,197205,2,00,480908000,5,01,,0,0,01,0,12,,,,,1655 CHAPTER
911772970,AIR FORCE SERGEANTS ASSOCIATION,% DERICK S KASLON,PSC 45 BOX 1776,APO,AE,09468-0018,1758,19,9,1000,197205,2,00,480908000,5,01,,0,0,01,0,12,,,,,1668 CHAPTER
911773005,AIR FORCE SERGEANTS ASSOCIATION,% JESSE FRANK,PSC 80 BOX 18054,APO,AE,09637-0000,1758,19,9,1000,197205,2,00,480908000,5,01,,0,0,01,0,12,,,,,1553 CHAPTER
911773074,AIR FORCE SERGEANTS ASSOCIATION,% SHANNON MERRIMAN,PCS 819 BOX 7523,FPO,AE,09645-0000,1758,19,9,1000,197205,2,00,480908000,5,01,,0,0,02,0,12,,,,,1663 CHAPTER
911773404,AIR FORCE SERGEANTS ASSOCIATION,% KURT NEMECEK,PSC 7 BOX 12,APO,AE,09104-0001,1758,19,9,1000,197205,2,00,480908000,5,01,,0,0,02,0,12,,,,,1678
911789918,ASSOCIATION OF CAMPS FARTHEST OUT INC,% ROBERT TROTTER,VICTORIA BC V8P 2S8,CANADA,,00000-0000,1452,03,9,7000,195904,1,16,230000000,5,01,,0,0,01,0,12,,,,,CANADA BRITISH COLUMBIA VAN ISLE
911820950,PROFESSIONAL HOCKEY PLAYERS ASSOC HEALTH & WELFARE BENEFIT TRT,%LARRY LANDON TRUSTEE,NIAGRA FALLS QC L2J 2K9,CANADA,,00000-0000,0000,09,3,2000,199807,2,00,265000000,2,01,201409,7,6,01,0,09,6405952,3617131,3617131,,AMERICAN HOCKEY LEAGUE
911821773,INTERNATIONAL COUNCIL OF UNITARIANS AND UNIVERSALISTS,% STEPHEN DICK,CROYDEN SURREY CR07LG,UNITED KINGDOM,,00000-0000,0000,03,3,7000,200608,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
911864630,UNITED STATES POWER SQUADRONS,% ANGELA L NAZARIO,BOQUERON POWER SQUADRON,BOQUERON PR,PR,00622-0000,1041,03,9,2000,194903,1,16,059279000,5,01,201511,0,0,02,0,11,0,0,0,,33 BOQUERON POWER SQUADRON
911864640,UNITED STATES POWER SQUADRONS,% CHRISTIAN BOSCHULTE,PO BOX 440,ST THOMAS,VI,00804-0440,1041,03,9,2000,194903,1,16,059279000,5,01,201411,0,0,02,0,11,0,0,0,,33 ST THOMAS SAIL &
911873279,SIGMA PHI ALPHA DENTAL HYGIENE HONOR SOCIETY,% SHERYL SLOSHOWER,CANADA,CANADA,,00000-0000,1844,03,9,1200,196703,1,16,059602040,5,01,201412,0,0,02,0,12,0,0,0,,DELTA ETA CHAPTER UNIV OF MANITOBA
